,time,open,high,low,close,volume,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,SMA,T3,TEMA,TRIMA,WMA,LINEARREG,LINEARREG_INTERCEPT,AD,ADOSC,APO,HT_PHASOR_inphase,HT_PHASOR_quadrature,LINEARREG_SLOPE,MACD_macd,MACD_macdsignal,MACD_macdhist,MINUS_DM,MOM,OBV,PLUS_DM,STDDEV,TRANGE,ADX,ADXR,AROON_aroondown,AROON_aroonup,AROONOSC,BOP,CCI,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,ATR,NATR,HT_DCPERIOD,HT_DCPHASE,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,BETA,CORREL,LINEARREG_ANGLE,buy_price,sell_price,buy_fep,buy_fet,sell_fep,sell_fet,buy_executed,sell_executed,y_buy,y_sell,buy_cost,sell_cost,y_pred_buy,y_pred_sell,cum_ret,poss,MARUBOZU,HAMMER,DOJI
336,2021-12-03 07:00:00,619.9,628.0,574.0,595.0,1250950.167,0.06695947677345858,0.0279999999999988,-0.010959476773460979,0.04553120161598878,-0.01715028610903875,0.010986776369410652,-0.010790045453976929,0.013988795518206597,-0.003025210084033537,0.013988795518206597,0.01252621867796726,0.03281010849199592,0.004183473389358338,0.008797686816666948,0.04386074429771839,-0.013872749099639523,59495.088703025714,692.8357585305426,-0.005307045895280581,0.01812434690641672,0.01831623753265981,0.004441037953642922,0.02081849793989989,0.024490765052757237,-0.003672267112857346,0.22071479252943796,0.006554621848739457,58781.9615744538,0.1822211185355041,0.019479738386729898,0.0907563025210084,14.381031495347987,19.359550244752576,0.0,50.0,50.0,-0.4611111111111107,-17.01743647692134,9.55329940490952,49.005066945603424,23.145677289313202,19.10896481647435,50.08866706110997,53.65085577651962,61.47823212935801,27.704485488126664,53.65085577651962,0.0,43.74644214670044,0.6120380208344489,56.17801329604249,-60.42267050912581,40.52758936336005,6.811359556867236,22.969962444356604,96.41610717636115,0.9937365433824383,0.6236598684760769,0,1.3562432394718296,0.7963481415378618,69.2712865209889,575.0,615.0,575.0,1.0,580.8,3.0,1.0,0.0,0.010486956521738965,0.0,-0.03381344537815125,0.0,-0.0070777677285633715,-0.00028835101558471094,0.45055618632673766,1.0,0,0,0
337,2021-12-04 07:00:00,595.1,596.0,489.2,568.6,2611783.647,0.19051507151059102,0.11273302849102924,0.03495098547146746,0.1412475276076943,0.08224341694873281,0.10942002825051184,0.0911687595967137,0.1179270723414225,0.09954273654590225,0.1179270723414225,0.11505388667451066,0.12263196077972002,0.10547177277524011,0.10729390050643654,0.07644841967740251,0.03882216974021439,64493.902106074194,1238.7309226065984,0.0015523958981582204,0.02620094581936547,0.007612730247697763,0.0028943269182452372,0.014622695989652382,0.023426832840407516,-0.008804136850755132,0.36360345211486894,-0.03816391136123801,56917.83941224061,0.17706149840110097,0.038891021509780854,0.18782975729862822,15.818266419701505,19.832148298615664,100.0,42.85714285714286,-57.142857142857146,-0.24812734082397,-186.5234554300921,34.50232043629726,40.09751372467854,32.62719378685067,15.888242498582784,45.287945334620154,46.302930954958526,55.03658806920517,49.439601494396044,46.302930954958526,0.0,10.413108813367103,0.5984170630797703,60.6566101243997,-52.93420272673382,45.2613329802629,7.960135944471139,22.177974733567414,124.78256346778318,0.8213228534540945,0.17738424734206032,1,1.9619767788092155,0.7808164428232954,58.715507085581876,545.6,591.6,545.6,1.0,580.8,2.0,1.0,0.0,0.064916129032258,0.0,-0.04065022863172709,0.0,0.03646104727483436,-0.018032127111033264,0.4315621659257527,1.0,0,0,0
338,2021-12-05 07:00:00,568.5,582.0,539.9,557.8,1258393.72,0.15700550250084802,0.05882036572247986,-0.0393647710558883,0.10013893819314472,0.04728799774658705,0.07239324768252453,0.05918853245492331,0.08435520497191237,0.06722839727500897,0.08435520497191237,0.07921968633003904,0.07556228757831755,0.07245727261862356,0.07047675776958365,0.07275521180146519,0.07676074373815533,65405.023374545344,1254.7360811916549,0.0019306616653342336,0.035975275576139484,-0.0037119935298268905,-0.00030811784128386376,0.007471203349174112,0.020598575059301603,-0.013127371710127492,0.34416892861531123,-0.14575116529221957,55763.87552850487,0.1675976007633635,0.049092568389184084,0.07547508067407678,17.152841706601205,20.59026859337915,92.85714285714286,35.714285714285715,-57.142857142857146,-0.2541567695962005,-126.81743916071842,34.50232043629727,45.5900273177675,30.448587282140693,14.827341316521208,43.453128889360315,39.95296880322361,46.63558517823393,42.714819427148186,39.95296880322361,0.0,-5.210646728907401e-14,0.5821144628568087,56.821814839754545,-59.33609958506226,45.03552348167269,8.073776170970365,21.534570244008496,151.07345478317572,0.4836879353436264,-0.27686949319564585,1,1.600670473411733,0.7917915251640743,-9.752042717522848,534.8,580.8,534.8,1.0,580.8,1.0,1.0,1.0,0.12362363500373989,-0.007175757575757791,-0.04143341699533889,-0.04143341699533878,0.03420194805642051,-0.0184055222564977,0.47299558292109145,0.0,0,0,0
339,2021-12-06 07:00:00,557.7,593.0,533.0,587.5,2005928.932,0.11223091031439292,0.038740425531913716,-0.034750059250565485,0.08838658672694963,0.041427047859895226,0.05828334354513805,0.05256298372524203,0.0737531914893608,0.060340425531914973,0.0737531914893608,0.0657468733250708,0.06354589736086924,0.06330070921986086,0.06117300388927512,0.0034966565349547657,0.04421155015197539,64886.974183469036,1967.1185481231644,0.0031773049645396007,0.02901795790540687,-0.05275341625618665,-0.0031319148936169716,0.005515029872094601,0.01674880705435551,-0.011233777182260908,0.303429370086452,0.00034042553191497105,56359.1807690213,0.1664823394742193,0.036745242391239614,0.10212765957446808,18.009291633624787,20.737181493519152,85.71428571428572,28.571428571428573,-57.142857142857146,0.4966666666666659,-92.16017651339105,29.14314068493139,53.01670607085372,27.618185708473796,15.153246923559639,49.51105135825162,53.84211113757425,46.699336965252144,69.37191249117856,53.84211113757425,51.50561058990483,17.168536863301558,0.5652584541981698,60.6147985747054,-41.73088322465915,46.104414661553214,7.847559942392037,21.030307059356574,207.43353442733113,-0.4607193319973568,-0.9533674774355871,1,1.2151982289690386,0.8017155103679787,-61.476881393687584,564.5,610.5,585.2,3.0,600.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008621636097922675,-0.007567993792507322,0.47299558292109145,0.0,0,0,0
340,2021-12-07 07:00:00,587.5,594.1,572.2,578.7,1017363.943,0.035989859490490106,-0.009728702263695854,-0.05544726401788181,0.0499715335915576,0.006274537919416798,0.019483549110298457,0.018062446348860423,0.0359714302171523,0.026438569206842844,0.0359714302171523,0.02564061201586136,0.022660023474138383,0.02793545878693897,0.024203489095883303,0.006048038707447531,0.06973758917771344,65159.23286529944,1910.3642390762375,-0.0021688754192635035,0.005479933499407537,-0.10159811614643133,-0.004899196190020451,0.0030665281956936117,0.01421610383431254,-0.011149575638618929,0.2860403631335354,-0.0366338344565404,55458.1903556247,0.15884233969418526,0.02285928087709298,0.03784344219803003,18.765153792994024,20.85389422864425,78.57142857142857,21.42857142857143,-57.142857142857146,-0.4018264840182632,-54.41501486907103,28.591361864794084,52.58969739803692,26.644614118308326,14.79613856043459,47.87449763117867,58.855999976618044,50.883693305805316,64.48126801152742,58.855999976618044,66.63165258610108,39.37908772533525,0.5475568962991728,59.01782636223105,-46.947243627741514,44.3755279000137,7.668140297220269,20.610676504205607,234.9472006432137,-0.8186231328905152,-0.984967355561722,1,1.6892551676893206,0.7779916485443471,-70.57158232079541,556.7,600.7,585.2,2.0,600.7,1.0,0.0,1.0,0.0,0.02620322956550696,0.0,-0.03821624330395703,0.01460102036423826,-0.0027356135350728177,0.47299558292109145,0.0,0,0,0
341,2021-12-08 07:00:00,578.7,607.6,567.0,607.2,1113215.449,0.043431137681753475,-0.012088274044796772,-0.06760768577134701,0.04230366877139884,0.0013149293279056656,0.01220529689897269,0.010645793685650468,0.024906675450152963,0.018362977602108185,0.024906675450152963,0.013664882815302237,0.017338544265494134,0.0190821256038676,0.016576352586175028,-0.04081968755881807,0.023150762281197,63898.1031428945,2193.236288085791,0.0019118864227564382,-0.03556237273070725,-0.10648248234877186,-0.004920803833847312,0.004742609594031582,0.011787598715797973,-0.007044989121766391,0.25314208732000515,-0.006752305665348993,54688.52142259554,0.1628066541682342,0.02775970586327511,0.06686429512516472,18.976065978051373,20.44082750986408,71.42857142857143,14.285714285714286,-57.142857142857146,0.7019704433497533,-14.808705941410814,21.717924383796966,52.69500587425492,24.892705496922503,16.00957840734724,53.26264116794959,77.83844755495603,63.51218622304946,99.66216216216218,77.83844755495603,100.0,72.7124210586686,0.5307205217208288,64.04057692668135,-30.053349140486034,44.105847335727006,7.263808849757411,20.2620073712674,260.4391111548154,-0.9861096467597676,-0.8147321778456192,0,1.2596363584343522,0.7652225188027039,-71.49554050481207,585.2,629.2,585.2,1.0,592.2,2.0,1.0,0.0,0.012361722488038173,0.0,-0.03643188405797106,0.0,-0.005900448361411943,0.01477773499876888,0.47299558292109145,0.0,0,0,0
342,2021-12-09 07:00:00,607.3,617.0,567.7,570.2,1096635.012,0.037235825702448294,-0.021168011224132966,-0.07957184815071423,0.029456527233844745,-0.009481431102317056,0.005122972724691064,0.0018351835802728604,0.013878171401846445,0.0005261311820413092,0.013878171401846445,0.0015874492402513294,0.00017997978263572785,0.011019525312758694,0.005149485372049605,0.016490454477125348,0.0772110036578645,66316.22905264446,1735.6436438116325,0.003044365899504807,-0.07805266711702587,-0.07051221103527903,-0.004670811475441481,0.0013348954378748096,0.010308971287129544,-0.008974075849254736,0.25031347152242234,-0.09330059628200618,56313.98666397757,0.17747289238642747,0.02920191846329067,0.08646089091546817,18.836870271506204,19.62367387129551,64.28571428571429,7.142857142857143,-57.142857142857146,-0.7525354969574025,-37.32089303565452,17.027326086418995,46.065957205770395,22.92183969013705,16.251643045357365,46.537065749456325,69.47638148646796,68.7236096726807,44.28571428571434,69.47638148646796,31.43822824736315,66.0232936111547,0.5127421604169902,57.66792107774378,-51.98577356253701,44.47685824031793,7.800220666488587,20.04452057888493,277.76960323707084,-0.9908197013558553,-0.6050216076744304,1,-2.7086463987572094,0.748125361723802,-69.4201234179051,548.2,592.2,549.3,4.0,592.2,1.0,0.0,1.0,0.0,0.07284174265450875,0.0,-0.038782953349701964,0.0016592564874451587,0.004445973848461824,0.5429956530719159,-1.0,0,0,0
343,2021-12-10 07:00:00,570.2,595.1,550.2,552.4,1083121.564,0.07767559331046153,0.011857349746559148,-0.05396089381734323,0.055666599537801634,0.021841171169693797,0.040315894279507346,0.03644672826030014,0.04626478397296574,0.03131788559015198,0.04626478397296574,0.03144736791771333,0.02143990590105754,0.04626176683562915,0.03538790653492989,0.0260370332057521,0.1261042722664727,66684.5281145817,812.6353738190853,0.0011082177537647968,-0.09575755542552267,0.041159857471533626,-0.007697479927747731,-0.0042130638461062835,0.0076703132668703685,-0.011883377112976653,0.271603604919715,-0.12690079652425784,56167.837856263606,0.17010649142748946,0.032909121781951226,0.08128167994207093,19.132680898340936,19.07742024122375,57.142857142857146,0.0,-57.142857142857146,-0.3964365256124739,-88.53951599255305,22.978219047192475,49.559226369390665,24.078653424787305,15.080562916680778,43.67955473550097,55.68103818103818,67.66528907415407,23.09523809523807,55.68103818103818,0.0,43.81274274912099,0.49302540592768285,55.51970149677239,-60.647571606475715,44.50708265172379,8.057038858023859,19.972834419023442,295.4997544038131,-0.9025871297110655,-0.3338108998277225,1,0.3080145487830246,0.7937409803138796,-76.76575276094476,530.4,574.4,549.3,3.0,550.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010636650263649515,0.011019674081012013,0.52109123598285,-1.0,0,0,0
344,2021-12-11 07:00:00,552.5,572.7,542.0,564.5,950448.474,0.09576731732987238,0.030558015943311458,-0.034651285443249476,0.0749698521253394,0.04616628050344453,0.0650885739592559,0.061991626898839684,0.0686034839090633,0.05775022143489818,0.0686034839090633,0.05149132649393745,0.039618047534768434,0.07126217891940045,0.05788070135337736,-0.00819941794255337,0.10525117044160445,66039.41607108965,580.5730634162234,-0.0028888737480408026,-0.04682179853160858,0.11264610403336026,-0.008726968337242917,-0.006652367057544715,0.004674247295125872,-0.011326614352670588,0.2613235236808121,-0.11160318866253321,56647.585661293204,0.15457025638859764,0.03260465069328046,0.054384410983171025,19.5995177752087,18.827161934536413,50.0,28.571428571428573,-21.42857142857143,0.39087947882736096,-91.30577069924725,25.66839717448962,50.37426116303089,24.211242328299583,14.320708221976721,46.102307725196646,32.460317460317455,52.539245709274546,30.0,32.460317460317455,25.281552105093823,18.906593450818935,0.4726449681354383,53.0371119754786,-53.113325031133236,43.52086246231495,7.709630197044278,19.92154222380053,311.55306401232997,-0.7483417195952347,-0.060124099196706825,1,0.5397343927583271,0.7918571218497823,-78.52548846191083,542.5,586.5,549.3,2.0,550.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02082224480244835,0.005397555846777135,0.5108166567091567,-1.0,0,0,0
345,2021-12-12 07:00:00,564.6,574.8,559.3,570.3,544940.336,0.07460163159098819,0.01029282833596254,-0.05401597491906311,0.05248872738683233,0.027204985207651987,0.04628616517622293,0.04382021765168521,0.047588988251796485,0.04015430475188513,0.047588988251796485,0.028037645982959814,0.016735311838288924,0.05251256648547841,0.03736742970593276,-0.02316074246637206,0.0886150146539419,65768.49682419743,563.0080561382446,-0.009246145753246691,-0.006171894396513913,0.08663518666279715,-0.008598135163101074,-0.007660115608749176,0.0021693447170698103,-0.009829460325818986,0.24018970949270305,-0.08697176924425745,57027.00761318607,0.14575208868862535,0.03215440162751278,0.02717867788883044,19.947366106525106,18.412650595251314,42.85714285714286,21.42857142857143,-21.42857142857143,0.3677419354838666,-57.465646692165905,24.469394413638433,55.52826667083117,23.565632540814697,14.300113736540935,47.273160013898476,30.276190476190433,39.47251537251537,37.73333333333327,30.276190476190433,37.49945598142003,20.927002695504562,0.4521555589443782,53.78997435520504,-49.50186799501869,41.51937228643531,7.280268680770703,19.695889819166478,-32.3494042220168,-0.5350809914792447,0.21900495212952964,1,0.4459012846252993,0.7733215032955626,-78.47342976410854,549.3,591.3,549.3,1.0,550.6,11.0,1.0,0.0,0.0027666484616786667,0.0,-0.03702272488164129,0.0,0.017329273800838853,-0.005199282858443755,0.4984163761550624,1.0,0,0,0
346,2021-12-13 07:00:00,570.3,572.2,511.1,521.0,1037150.705,0.09804118778405856,0.02692898272552647,-0.04418322233300562,0.08966684297367566,0.07090799881454946,0.09614834831801167,0.0923154308665904,0.09262316058861055,0.06257197696737027,0.09262316058861055,0.07036101688438058,0.04471310239344718,0.10461532309661196,0.08059253297010043,0.04517137373183395,0.18765012338908704,70646.2974490895,126.89325722548647,-0.022947733648308953,0.023709199510344153,0.03580444726370082,-0.010959903819788699,-0.016760174846765927,-0.0014523385514723219,-0.015307836295293604,0.33665238376857004,-0.1420345489443378,60432.53692284072,0.14814798606095414,0.035556102529266075,0.11727447216890599,21.299903574446677,18.634440549051533,35.714285714285715,14.285714285714286,-21.42857142857143,-0.806873977086742,-136.60403618649954,38.88289065742706,49.6608539070945,29.19121385798345,12.845949567693546,39.43193921113017,25.693925086559602,29.47681100768918,9.34844192634559,25.693925086559602,0.0,20.927002695504562,0.4292337751808484,42.472292004814314,-80.19925280199251,42.91798855168993,8.23761776423991,19.331588899711875,-11.378524849295161,-0.19728990901892804,0.5537036993133495,1,0.45264912448804584,0.7742318795100399,-80.0666399290857,500.0,542.0,507.1,2.0,550.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004846570980934268,0.009537260409515169,0.5120440153105328,1.0,0,0,0
347,2021-12-14 07:00:00,521.0,535.8,509.7,528.1,1263782.101,0.12045376193816551,0.04641166445748802,-0.027630433023189484,0.11111687242918655,0.09957479668983936,0.12423459472388597,0.12334624553389655,0.11942182667424,0.0975194092028025,0.11942182667424,0.09428533999066142,0.06311351852588255,0.13695007258726583,0.10774698503257353,0.016095436470365244,0.16117077393350812,70677.56714943283,228.45143465923778,-0.0368556363159653,0.015893796697135004,-0.0725944715537598,-0.011159641343318677,-0.021747482103954385,-0.005495746578438413,-0.01625173552551597,0.31105399346234824,-0.07669002082938838,62013.12978185952,0.13571649168053163,0.03702104874033872,0.04942245786782799,22.581734944779523,19.07569889859361,28.571428571428573,7.142857142857143,-21.42857142857143,0.2720306513409974,-144.40559440559463,39.245542759106534,42.18214567789733,28.126393964645068,12.271874313576896,40.951008715541526,22.875814235661878,26.281976599470653,21.545667447306823,22.875814235661878,19.372869896420404,18.95744195928009,0.40488845359210046,45.01936553797336,-75.7783312577833,41.71670365514064,7.899394746286808,19.103687501804078,-7.3137275715764645,-0.12730225425316288,0.6113374523430868,1,-0.165298551363805,0.7651779363608298,-80.36971131797594,507.1,549.1,507.1,1.0,550.6,9.0,1.0,0.0,0.08618189706172345,0.0,-0.03996519598560879,0.0,-0.0191189341118594,-0.0027202331933576375,0.5366605652063858,1.0,0,0,0
348,2021-12-15 07:00:00,528.0,546.7,501.6,541.1,1147515.305,0.11053045407060383,0.03853261873960308,-0.03346521659139777,0.09723266027615841,0.09051323491723648,0.1124208483693059,0.11591690193498062,0.10825478962606917,0.08556643873590825,0.10825478962606917,0.07882095306535332,0.049153076295821475,0.12865844267849774,0.09723939486073323,-0.010497135464793635,0.11264355677587978,70573.58709155564,751.1232790871669,-0.04143506342730108,-0.04365223257700361,-0.08128953461287719,-0.009472360941590261,-0.023052438421411133,-0.008901456108711464,-0.014150982312699668,0.2818965310501174,-0.030863056736277823,62643.96441101463,0.1431389009602602,0.0359989176655004,0.08334873406024768,23.30062048080485,19.02650799155482,21.42857142857143,0.0,-21.42857142857143,0.2904656319290469,-120.27726995734311,32.64613244913411,40.62492352366196,25.966939282732902,13.185260337848511,43.73362058674398,28.28528600251073,25.61834177491075,53.96174863387983,28.28528600251073,54.85984241248662,24.744237436302285,0.38024733114663256,45.70301288272217,-63.373323923782614,41.95836767977345,7.7542723488770005,19.158945715267986,-2.5073141406200534,-0.04374692134528293,0.6754960843565752,1,-0.11301782897291782,0.7622431351037466,-78.96009887322673,520.1,562.1,511.79999999999995,5.0,550.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008687707784339274,-0.018360439727775055,0.509124065483599,1.0,0,0,0
349,2021-12-16 07:00:00,541.1,545.3,524.8,526.2,735504.682,0.07185232548405615,0.004351957430633806,-0.06314841062278843,0.06768963220762829,0.06660809890743044,0.0876622857028544,0.09673973215018797,0.08664639554035139,0.05520714557202597,0.08664639554035139,0.049410905908571064,0.015986208218444778,0.10839192955783977,0.07234769068550512,0.010626052017157994,0.12560677634793907,71365.11301656939,540.3602171540599,-0.04361459521094606,-0.050446616542498234,-0.0034878429147045444,-0.008844671102367767,-0.027166195287718155,-0.012756048484261645,-0.014410146803456512,0.26917315094285726,-0.11649562903838835,63020.03888407453,0.13667833673029786,0.03375018402671114,0.038958570885594825,23.96815704997122,19.174594272659604,14.285714285714286,0.0,-14.285714285714286,-0.7268292682926818,-99.62510187449054,32.6461324491341,45.934930640054354,25.02637185550353,12.70766741639218,41.32964828526317,36.37132448607861,29.177474908083752,33.60655737704924,36.37132448607861,24.201704324701844,32.8114722112029,0.354836829452565,47.73024059916833,-73.34293948126798,40.42562713121821,7.682559317981415,19.329267636477773,1.7259495487620597,0.030118946750743003,0.7280832936110476,1,-0.002305776726156978,0.7677889191633601,-77.87346469605927,506.20000000000005,546.2,511.79999999999995,4.0,550.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004581834695340389,-0.014303660173544747,0.5077937728192128,1.0,0,0,0
350,2021-12-17 07:00:00,526.2,535.8,511.0,525.5,921732.763,0.035255187535341646,0.009476688867743957,-0.01630180979985373,0.0792815824798063,0.08339070425754938,0.10371636035855569,0.11753147370746492,0.10560101490643746,0.07745004757373938,0.10560101490643746,0.06103091068622839,0.02599231250181736,0.1264502061528741,0.08784342612770824,0.0030501563137146203,0.11713470164469275,71757.22620881085,491.3582656154397,-0.04451316206787162,-0.031821084116862394,-0.018170589274593786,-0.00877573425622908,-0.029713866057099768,-0.01616120550435008,-0.013552660552749686,0.27654014630144197,-0.10123691722169371,61349.97468658424,0.12708465818095357,0.01288924933379887,0.0471931493815413,24.901025901440992,20.35964616057125,7.142857142857143,0.0,-7.142857142857143,-0.02822580645161479,-106.94778564391625,37.02832097054804,47.244460029897276,26.406165463191776,12.135013872819126,41.21502679043108,40.47366574301976,35.04342541053638,33.85269121813027,40.47366574301976,41.45094495862054,40.170830565269604,0.3289969836210771,53.23972759878186,-71.59624413145539,39.309510907559755,7.480401695063703,19.537893904213586,2.2470889673456327,0.03920904777440302,0.734288020587544,1,-0.14713614135789166,0.7829142900511467,-77.76527101293408,505.5,545.5,511.79999999999995,3.0,550.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010093529366403323,0.006782130963360883,0.5237785492226381,1.0,0,0,100
351,2021-12-18 07:00:00,525.5,537.8,515.0,533.9,580436.098,0.03051905073198273,0.008540925266902748,-0.013437200198177235,0.06488273357157949,0.07243307841464364,0.0901956309578965,0.10963689811201616,0.09845164512705176,0.0706124742461136,0.09845164512705176,0.04531113617927913,0.012536117210095739,0.11384934756821266,0.07540536566994938,-0.02081181601691093,0.09835442699274906,71343.48796905315,647.2166519164258,-0.05034914826074202,-0.05603820338791858,-0.045261383542005394,-0.009166634077666162,-0.029594729126907537,-0.01864449516800892,-0.010950233958898617,0.25274717168253835,-0.13729162764562666,61471.90072260727,0.11989656200508178,0.010989062732539943,0.04270462633451949,25.66886954347473,21.410855625037968,0.0,35.714285714285715,35.714285714285715,0.3684210526315787,-78.18891196274633,35.65083688991336,57.50716228614374,25.27833846513786,11.991374047807929,43.24899357153355,46.35929129078039,41.0680938399596,71.61862527716173,46.35929129078039,82.5837365165482,49.412128599956795,0.3034622554680899,52.446973511666705,-72.01039861351823,38.13026012844834,7.141835573786916,19.575720984435588,7.113329712591565,0.12383233681201743,0.7892269753170095,1,0.08066810451441116,0.8059642275000722,-78.45176908359876,514.9,552.9,511.79999999999995,2.0,550.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00809951829087812,0.0017476292917199278,0.5160992085221323,1.0,0,0,0
352,2021-12-19 07:00:00,533.9,544.4,527.1,529.8,540256.684,0.013266658893802958,-0.008399395998490941,-0.03006545089078484,0.03991421227067075,0.051050219583882506,0.06357647374381574,0.09132533682272116,0.07834402919340545,0.05351075877689699,0.07834402919340545,0.020127415228735745,-0.012733834777423457,0.09124905624764448,0.05235390104604897,-0.02440813244890212,0.11047834762444032,71194.16114947078,437.1881051377734,-0.053980215078742476,-0.07290470301355267,0.02586154885285331,-0.010375883082564796,-0.03037626535044551,-0.021106277562652275,-0.009269987787793234,0.23651004347961413,-0.07625519063797677,60927.880543223895,0.12465162971318981,0.010833027446147002,0.032653831634579,26.047653111988513,22.02847237280665,71.42857142857143,28.571428571428573,-42.85714285714286,-0.23699421965318113,-54.74140947582062,30.971839502667663,55.23685206279081,24.425860886788826,12.87354787091029,42.476463949882636,55.99967756051484,47.61087819810501,62.52771618625259,55.99967756051484,50.0849784232073,58.039886632791955,0.2782101659944969,49.90918134130729,-75.56325823223577,36.642384404987745,6.916267347109805,19.36419181483234,10.760342794854523,0.18670138081189191,0.8266913308543389,1,0.26123732018642964,0.8123627851164955,-79.68991242445078,511.79999999999995,547.8,511.79999999999995,1.0,550.6,4.0,1.0,0.0,0.07621086361860123,0.0,-0.034175084937712395,0.0,-0.021207654876320012,-0.0017592201140180248,0.505151681153314,1.0,0,0,0
353,2021-12-20 07:00:00,529.8,534.8,505.6,524.0,727454.212,0.02825499191426922,0.01465648854961714,0.0010579851849650606,0.061512750271621425,0.0765141457603229,0.08345354560064246,0.1192457150782719,0.1037786259541976,0.08377862595419842,0.1037786259541976,0.042932219003861835,0.008215502873136351,0.11586673027990207,0.07605187556431704,-0.018129770992366845,0.10997818974918266,72343.51903556002,427.86836696228454,-0.06294284595811277,-0.03934839536755264,0.055067511696518495,-0.009854458518580725,-0.031683133853019955,-0.02340854410295998,-0.008274589750059977,0.26307787260925497,-0.054198473282442705,60214.001717175604,0.1170291213858538,0.006799251682326063,0.05572519083969452,26.931610988441314,22.848382390717667,64.28571428571429,21.42857142857143,-42.85714285714286,-0.19863013698630028,-79.20148012557425,38.4230633823277,44.95157140372301,27.267839599668243,12.129987515823112,41.35119579509763,60.16464950543699,54.17453945224409,46.34760705289675,60.16464950543699,6.694750668088148,46.454488535947824,0.2531415391052283,56.151950613125535,-80.58925476603122,36.11078551891718,6.891371282236104,19.09044347665738,11.35815396527289,0.19694134561043547,0.8325168484822941,1,2.0542203910869303,0.8261962353606523,-79.03987146277075,506.0,542.0,548.7,8.0,550.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015795482806853247,0.001629799962544887,0.5133577880235428,1.0,0,0,0
354,2021-12-21 07:00:00,524.0,535.7,509.8,528.3,686439.708,0.023612981757283248,0.010505394662122847,-0.0026021924330375534,0.049583210334616386,0.06715752651376397,0.06758156749056052,0.11172455245798693,0.09459271878351866,0.07826992239258003,0.09459271878351866,0.03179358169163025,-0.0023908385932861773,0.10397816896965487,0.06495433720251612,-0.027457342959897827,0.08865092885535808,72311.55105227932,557.2424849380424,-0.06097327179098854,-0.029492519345119598,0.029274303113224848,-0.008931405524250459,-0.031172127499289288,-0.02480883717496826,-0.006363290324321027,0.24229827049217775,-0.06852167329169041,61023.23794775699,0.10948897743171322,0.006553793547580254,0.049025175089911104,27.70454812520948,23.340307051630425,57.142857142857146,14.285714285714286,-42.85714285714286,0.16602316602316405,-63.2200271934733,37.75273090319571,43.07397313111331,25.842077722314254,11.67743648677174,42.56598793486254,55.79349262610813,57.31927323068667,58.505154639175146,55.79349262610813,66.42002008013115,41.06658305714214,0.228674681519081,56.82089544560601,-76.86308492201046,35.38144369613739,6.697225761146582,18.928118972831605,11.744344352416647,0.20354510889110153,0.8362320299289684,1,1.9591534161485251,0.8366560824866217,-78.03416076216791,510.29999999999995,546.3,548.7,7.0,550.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007406432883551388,0.0020068636815712593,0.5233899667098955,1.0,0,0,0
355,2021-12-22 07:00:00,528.4,545.0,527.2,533.6,721787.109,0.0021456453935031917,-0.01158170914542847,-0.02530906368436013,0.019430939267998742,0.03849387704088012,0.033286317367632,0.08477060778907568,0.0670289855072455,0.01789730134932525,0.0670289855072455,0.0019884720578451512,-0.030262893843461453,0.07148925537231743,0.03456013928520218,-0.025556864424930402,0.04657314200042806,71213.34938717731,434.46515988709325,-0.05943302387267855,-0.02173345632636226,0.041022055919123536,-0.005548462032719877,-0.0295221115701646,-0.025554360364311378,-0.003967751205853224,0.22275651797938897,-0.0687781109445276,61769.7970704648,0.11808729761502228,0.006863677269465812,0.033358320839580125,27.919141206361726,23.378005738933965,50.0,7.142857142857143,-42.85714285714286,0.2921348314606775,-21.270243742842567,30.708851261340868,40.67339936211207,24.879271584804577,13.188956151449732,44.10281446901394,58.63958384659586,58.199241992713674,71.06598984771577,58.63958384659586,100.0,57.7049235827397,0.20519460034325032,49.32075778337529,-72.27036395147314,34.12562628927043,6.395357250612898,18.842655750884354,14.442796764512423,0.24941329553881786,0.8611220125137011,1,2.125683295184523,0.8380960370648474,-71.336954956808,516.6,550.6,548.7,6.0,550.6,1.0,0.0,1.0,0.0,0.0038507809662186475,0.0,-0.03205907046476766,0.004030374810816158,0.003491756359787984,0.5586475379242885,-1.0,0,0,0
