0,1
2022-02-10 07:00:00,43542.14
2022-02-12 11:00:00,41688.88
2022-02-14 07:00:00,41550.56
2022-02-14 23:00:00,41803.17
2022-02-16 19:00:00,43307.0
2022-02-20 15:00:00,38000.0
2022-02-21 15:00:00,37348.49
2022-02-22 07:00:00,36350.0
2022-02-24 19:00:00,35035.0
2022-02-25 15:00:00,38014.37
2022-02-25 23:00:00,38537.91
2022-02-27 07:00:00,38189.19
2022-02-28 03:00:00,37000.0
2022-03-06 15:00:00,38088.57
2022-03-07 07:00:00,37578.03
2022-03-08 23:00:00,38139.84
2022-03-11 07:00:00,38223.6
2022-03-14 03:00:00,37578.51
2022-03-15 11:00:00,38098.33
2022-03-18 07:00:00,40215.59
2022-03-19 11:00:00,41535.22
2022-03-21 07:00:00,40467.94
2022-03-23 07:00:00,41884.0
2022-03-29 03:00:00,46885.44
2022-04-01 07:00:00,44200.0
2022-04-03 03:00:00,45756.94
2022-04-04 23:00:00,45118.0
2022-04-09 03:00:00,42107.14
2022-04-12 03:00:00,39200.0
2022-04-12 23:00:00,39261.39
2022-04-14 23:00:00,39551.94
2022-04-18 11:00:00,38536.51
2022-04-20 23:00:00,40820.0
2022-04-25 11:00:00,38200.0
2022-04-27 03:00:00,37702.26
2022-05-01 03:00:00,37578.2
2022-05-01 23:00:00,37750.0
2022-05-03 23:00:00,37517.8
2022-05-10 03:00:00,30033.33
2022-05-11 11:00:00,30200.0
2022-05-13 03:00:00,28001.0
2022-05-14 19:00:00,28660.76
2022-05-16 23:00:00,29087.04
2022-05-18 19:00:00,28875.0
2022-05-20 23:00:00,28730.0
2022-05-24 19:00:00,28669.0
2022-05-28 03:00:00,28504.64
2022-06-02 03:00:00,29301.0
2022-06-03 19:00:00,29282.36
2022-06-07 07:00:00,29218.96
2022-06-08 07:00:00,29843.88
2022-06-13 19:00:00,22600.0
2022-06-14 07:00:00,20846.0
2022-06-14 15:00:00,21725.22
2022-06-15 23:00:00,20250.0
2022-06-17 03:00:00,20232.0
2022-06-19 07:00:00,18224.98
2022-06-20 07:00:00,19637.03
2022-06-20 23:00:00,19832.95
2022-06-22 11:00:00,19950.34
2022-06-25 19:00:00,20906.62
2022-06-30 23:00:00,18850.21
2022-07-02 07:00:00,19063.52
2022-07-05 15:00:00,19478.0
2022-07-13 19:00:00,18910.94
2022-07-18 23:00:00,21388.0
2022-07-21 15:00:00,22466.34
2022-07-23 15:00:00,22210.67
2022-07-26 11:00:00,21017.21
2022-08-02 07:00:00,22780.0
2022-08-04 23:00:00,22400.0
2022-08-10 07:00:00,22664.69
2022-08-12 03:00:00,23852.13
2022-08-14 23:00:00,24144.0
2022-08-20 03:00:00,20783.57
2022-08-29 03:00:00,19520.0
2022-09-06 23:00:00,18733.97
2022-09-19 11:00:00,18232.56
2022-09-20 23:00:00,18711.87
2022-09-22 03:00:00,18125.98
2022-09-24 11:00:00,18925.94
2022-09-28 07:00:00,18471.28
2022-10-01 23:00:00,19206.63
2022-10-13 19:00:00,18190.0
2022-10-23 03:00:00,19173.79
2022-10-28 03:00:00,20200.0
2022-11-10 03:00:00,15588.0
2022-11-14 07:00:00,15911.61
2022-11-21 23:00:00,15589.68
